0,0.00033373
0,0.000703374
0,0.001067228
0,0.001402219
0,0.001754522
0,0.002112608
0,0.002464925
0,0.002817228
0,0.003169546
0,0.003516073
0,0.003868383
0,0.004214918
0,0.004567228
0,0.004925314
0,0.005277624
775.1937984,0.005421969
1550.387597,0.005497022
12596.89922,0.005640986
27519.37984,0.005727045
42248.06202,0.005795785
57364.34109,0.005835632
72674.4186,0.005892798
87403.10078,0.005909558
102713.1783,0.005926295
117635.6589,0.005960374
132558.1395,0.006006004
147674.4186,0.006040075
162596.8992,0.006051052
177519.3798,0.006079355
192635.6589,0.006119202
207558.1395,0.006130179
222674.4186,0.006141148
237596.8992,0.0061579
252519.3798,0.006191979
