1.003158367,-9.828850856
1.013877627,-9.193154034
1.025220513,-8.410757946
1.036566494,-7.677261614
1.050450311,-7.041564792
1.063068305,-6.405867971
1.076952122,-5.770171149
1.090832843,-5.085574572
1.10471666,-4.449877751
1.119869394,-3.863080685
1.135022129,-3.276283619
1.156485407,-2.39608802
1.171638142,-1.809290954
1.188050509,-1.124694377
1.204472161,-0.586797066
1.219010554,-0.293398533
1.237340225,0.097799511
1.252496054,0.635696822
1.268923896,1.075794621
1.289152301,1.466992665
1.306852156,1.809290954
1.322026554,2.053789731
1.344792795,2.347188264
1.371347219,2.787286064
1.406759308,3.276283619
1.439655226,3.520782396
1.454838909,3.618581907
1.473823156,3.667481663
1.506734549,3.667481663
1.537747207,3.667481663
1.555468726,3.667481663
1.5826932,3.520782396
1.604221473,3.37408313
1.621949181,3.276283619
1.646651295,2.982885086
1.67896382,2.444987775
1.704937947,2.053789731
1.722035839,1.907090465
1.747386339,1.369193154
1.772736839,0.831295844
1.79174894,0.4400978
1.810770326,-0.097799511
1.838674136,-0.97799511
1.857698617,-1.564792176
1.888143357,-2.591687042
1.906541116,-3.276283619
1.926207793,-4.009779951
1.947776299,-4.792176039
1.965541147,-5.476772616
1.982040172,-6.161369193
1.994735539,-6.748166259
